    27.9,  -2160981.595,   1925691.091,  -6153955.970
    28.0,  -2160511.517,   1925185.384,  -6154278.468
    28.1,  -2160041.418,   1924679.646,  -6154600.888
    28.2,  -2159571.301,   1924173.877,  -6154923.230
    28.3,  -2159101.163,   1923668.077,  -6155245.494
    28.4,  -2158631.005,   1923162.245,  -6155567.681
    28.5,  -2158160.828,   1922656.383,  -6155889.790
    28.6,  -2157690.631,   1922150.490,  -6156211.820
    28.7,  -2157220.415,   1921644.566,  -6156533.773
    28.8,  -2156750.179,   1921138.611,  -6156855.648
    28.9,  -2156279.923,   1920632.625,  -6157177.445
    29.0,  -2155809.647,   1920126.608,  -6157499.164
    29.1,  -2155339.351,   1919620.560,  -6157820.805
    29.2,  -2154869.036,   1919114.480,  -6158142.369
    29.3,  -2154398.701,   1918608.370,  -6158463.854
    29.4,  -2153928.347,   1918102.229,  -6158785.261
    29.5,  -2153457.973,   1917596.057,  -6159106.591
    29.6,  -2152987.579,   1917089.854,  -6159427.843
    29.7,  -2152517.165,   1916583.621,  -6159749.016
    29.8,  -2152046.732,   1916077.356,  -6160070.112
    29.9,  -2151576.279,   1915571.060,  -6160391.130
    30.0,  -2151105.806,   1915064.733,  -6160712.069
    30.1,  -2150635.314,   1914558.376,  -6161032.931
    30.2,  -2150164.803,   1914051.987,  -6161353.715
    30.3,  -2149694.271,   1913545.568,  -6161674.421
    30.4,  -2149223.720,   1913039.117,  -6161995.049
    30.5,  -2148753.149,   1912532.636,  -6162315.599
    30.6,  -2148282.559,   1912026.124,  -6162636.071
    30.7,  -2147811.949,   1911519.581,  -6162956.465
    30.8,  -2147341.320,   1911013.007,  -6163276.781
    30.9,  -2146870.671,   1910506.402,  -6163597.019
    31.0,  -2146400.002,   1909999.767,  -6163917.179
    31.1,  -2145929.314,   1909493.100,  -6164237.262
    31.2,  -2145458.606,   1908986.403,  -6164557.266
    31.3,  -2144987.879,   1908479.675,  -6164877.192
    31.4,  -2144517.132,   1907972.916,  -6165197.040
    31.5,  -2144046.365,   1907466.126,  -6165516.810
    31.6,  -2143575.579,   1906959.305,  -6165836.502
    31.7,  -2143104.774,   1906452.453,  -6166156.116
    31.8,  -2142633.949,   1905945.571,  -6166475.652
    31.9,  -2142163.104,   1905438.658,  -6166795.110
    32.0,  -2141692.240,   1904931.714,  -6167114.490
    32.1,  -2141221.356,   1904424.739,  -6167433.792
    32.2,  -2140750.453,   1903917.734,  -6167753.016
    32.3,  -2140279.530,   1903410.697,  -6168072.162
    32.4,  -2139808.588,   1902903.630,  -6168391.230
    32.5,  -2139337.627,   1902396.532,  -6168710.220
    32.6,  -2138866.645,   1901889.404,  -6169029.131
    32.7,  -2138395.645,   1901382.244,  -6169347.965
    32.8,  -2137924.625,   1900875.054,  -6169666.721
    32.9,  -2137453.585,   1900367.833,  -6169985.398
    33.0,  -2136982.526,   1899860.581,  -6170303.998
    33.1,  -2136511.448,   1899353.299,  -6170622.519
    33.2,  -2136040.350,   1898845.986,  -6170940.963
    33.3,  -2135569.233,   1898338.642,  -6171259.328
    33.4,  -2135098.096,   1897831.267,  -6171577.615
    33.5,  -2134626.940,   1897323.862,  -6171895.824
    33.6,  -2134155.764,   1896816.426,  -6172213.955
    33.7,  -2133684.569,   1896308.959,  -6172532.008
    33.8,  -2133213.355,   1895801.462,  -6172849.983
    33.9,  -2132742.121,   1895293.933,  -6173167.880
    34.0,  -2132270.868,   1894786.375,  -6173485.698
    34.1,  -2131799.595,   1894278.785,  -6173803.439
    34.2,  -2131328.303,   1893771.165,  -6174121.101
    34.3,  -2130856.992,   1893263.514,  -6174438.685
    34.4,  -2130385.661,   1892755.833,  -6174756.191
    34.5,  -2129914.311,   1892248.121,  -6175073.619
    34.6,  -2129442.942,   1891740.378,  -6175390.969
    34.7,  -2128971.553,   1891232.604,  -6175708.241
    34.8,  -2128500.145,   1890724.800,  -6176025.434
    34.9,  -2128028.717,   1890216.966,  -6176342.550
    35.0,  -2127557.270,   1889709.100,  -6176659.587
    35.1,  -2127085.804,   1889201.204,  -6176976.546
    35.2,  -2126614.319,   1888693.278,  -6177293.427
    35.3,  -2126142.814,   1888185.320,  -6177610.230
    35.4,  -2125671.290,   1887677.333,  -6177926.955
    35.5,  -2125199.747,   1887169.314,  -6178243.601
    35.6,  -2124728.184,   1886661.265,  -6178560.170
    35.7,  -2124256.602,   1886153.186,  -6178876.660
    35.8,  -2123785.001,   1885645.076,  -6179193.072
    35.9,  -2123313.381,   1885136.935,  -6179509.405
    36.0,  -2122841.741,   1884628.764,  -6179825.661
    36.1,  -2122370.082,   1884120.562,  -6180141.838
    36.2,  -2121898.404,   1883612.330,  -6180457.938
    36.3,  -2121426.706,   1883104.067,  -6180773.959
    36.4,  -2120954.990,   1882595.774,  -6181089.901
    36.5,  -2120483.254,   1882087.450,  -6181405.766
    36.6,  -2120011.498,   1881579.095,  -6181721.552
    36.7,  -2119539.724,   1881070.710,  -6182037.260
    36.8,  -2119067.930,   1880562.295,  -6182352.890
    36.9,  -2118596.118,   1880053.849,  -6182668.442
    37.0,  -2118124.286,   1879545.372,  -6182983.915
    37.1,  -2117652.434,   1879036.865,  -6183299.311
    37.2,  -2117180.564,   1878528.328,  -6183614.628
    37.3,  -2116708.674,   1878019.760,  -6183929.866
    37.4,  -2116236.766,   1877511.161,  -6184245.027
    37.5,  -2115764.838,   1877002.532,  -6184560.109
    37.6,  -2115292.891,   1876493.873,  -6184875.113
    37.7,  -2114820.924,   1875985.183,  -6185190.039
    37.8,  -2114348.939,   1875476.463,  -6185504.887
    37.9,  -2113876.934,   1874967.712,  -6185819.656
    38.0,  -2113404.911,   1874458.931,  -6186134.347
    38.1,  -2112932.868,   1873950.119,  -6186448.959
    38.2,  -2112460.806,   1873441.277,  -6186763.494
    38.3,  -2111988.725,   1872932.405,  -6187077.950
    38.4,  -2111516.625,   1872423.502,  -6187392.328
    38.5,  -2111044.505,   1871914.568,  -6187706.627
    38.6,  -2110572.367,   1871405.605,  -6188020.849
    38.7,  -2110100.210,   1870896.611,  -6188334.992
    38.8,  -2109628.033,   1870387.586,  -6188649.056
    38.9,  -2109155.838,   1869878.531,  -6188963.043
    39.0,  -2108683.623,   1869369.446,  -6189276.951
    39.1,  -2108211.389,   1868860.330,  -6189590.781
    39.2,  -2107739.136,   1868351.184,  -6189904.532
    39.3,  -2107266.864,   1867842.008,  -6190218.205
    39.4,  -2106794.573,   1867332.801,  -6190531.800
    39.5,  -2106322.263,   1866823.564,  -6190845.316
    39.6,  -2105849.934,   1866314.297,  -6191158.755
    39.7,  -2105377.586,   1865804.999,  -6191472.114
    39.8,  -2104905.219,   1865295.671,  -6191785.396
    39.9,  -2104432.833,   1864786.313,  -6192098.599
    40.0,  -2103960.428,   1864276.924,  -6192411.724
    40.1,  -2103488.004,   1863767.505,  -6192724.770
    40.2,  -2103015.561,   1863258.056,  -6193037.738
    40.3,  -2102543.099,   1862748.576,  -6193350.628
    40.4,  -2102070.618,   1862239.066,  -6193663.439
    40.5,  -2101598.118,   1861729.526,  -6193976.172
    40.6,  -2101125.599,   1861219.956,  -6194288.827
    40.7,  -2100653.061,   1860710.355,  -6194601.403
    40.8,  -2100180.504,   1860200.724,  -6194913.901
    40.9,  -2099707.928,   1859691.062,  -6195226.321
    41.0,  -2099235.333,   1859181.371,  -6195538.662
    41.1,  -2098762.719,   1858671.649,  -6195850.924
    41.2,  -2098290.087,   1858161.897,  -6196163.109
    41.3,  -2097817.435,   1857652.115,  -6196475.215
    41.4,  -2097344.764,   1857142.302,  -6196787.242
    41.5,  -2096872.075,   1856632.460,  -6197099.191
    41.6,  -2096399.366,   1856122.587,  -6197411.062
    41.7,  -2095926.639,   1855612.684,  -6197722.854
    41.8,  -2095453.893,   1855102.750,  -6198034.568
    41.9,  -2094981.128,   1854592.787,  -6198346.204
    42.0,  -2094508.344,   1854082.793,  -6198657.761
    42.1,  -2094035.541,   1853572.769,  -6198969.239
    42.2,  -2093562.719,   1853062.715,  -6199280.639
    42.3,  -2093089.879,   1852552.630,  -6199591.961
    42.4,  -2092617.019,   1852042.516,  -6199903.204
    42.5,  -2092144.141,   1851532.371,  -6200214.369
    42.6,  -2091671.244,   1851022.196,  -6200525.456
    42.7,  -2091198.328,   1850511.991,  -6200836.463
    42.8,  -2090725.393,   1850001.756,  -6201147.393
    42.9,  -2090252.440,   1849491.491,  -6201458.244
    43.0,  -2089779.467,   1848981.196,  -6201769.016
    43.1,  -2089306.476,   1848470.870,  -6202079.711
    43.2,  -2088833.466,   1847960.515,  -6202390.326
    43.3,  -2088360.437,   1847450.129,  -6202700.863
    43.4,  -2087887.390,   1846939.713,  -6203011.322
    43.5,  -2087414.323,   1846429.267,  -6203321.702
    43.6,  -2086941.238,   1845918.791,  -6203632.004
    43.7,  -2086468.134,   1845408.285,  -6203942.227
    43.8,  -2085995.011,   1844897.749,  -6204252.372
    43.9,  -2085521.870,   1844387.182,  -6204562.438
    44.0,  -2085048.710,   1843876.586,  -6204872.426
    44.1,  -2084575.531,   1843365.960,  -6205182.335
    44.2,  -2084102.333,   1842855.303,  -6205492.165
    44.3,  -2083629.116,   1842344.616,  -6205801.918
    44.4,  -2083155.881,   1841833.900,  -6206111.591
    44.5,  -2082682.627,   1841323.153,  -6206421.186
